0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
0	0	230	-124	63	-5	-124	63	0	0	0	0	0	0	230	0	0	-5	
