0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
0	0	247	-64	57	-5	-64	57	0	0	0	0	0	0	247	0	0	-5	
