0	0	82	-9	28	4	-9	28	0	5	7	0	0	0	200	0	0	-2	
0	0	277	-12	27	13	-12	27	0	5	7	0	0	0	199	0	0	-1	
0	0	374	-17	27	-16	-17	27	0	5	7	0	0	0	205	0	0	-2	
0	0	372	-19	26	-17	-19	26	0	5	7	0	0	0	212	0	0	-3	
0	0	81	-15	26	-19	-15	26	0	5	7	0	0	0	207	0	0	-3	
0	0	23	-10	26	1	-10	26	0	5	7	0	0	0	200	0	0	-3	
0	0	78	-9	27	3	-9	27	0	5	7	0	0	0	195	0	0	-3	
0	0	355	-14	28	2	-14	28	0	5	7	0	0	0	200	0	0	-2	
0	0	384	-19	27	1	-19	27	0	5	7	0	0	0	207	0	0	-2	
0	0	86	-18	27	2	-18	27	0	5	7	0	0	0	208	0	0	-2	
0	0	34	-12	26	-11	-12	26	0	5	7	0	0	0	203	0	0	-3	
0	0	47	-10	26	-12	-10	26	0	5	7	0	0	0	197	0	0	-3	
0	0	280	-12	26	-25	-12	26	0	5	7	0	0	0	201	0	0	-4	
0	0	366	-16	26	-12	-16	26	0	5	7	0	0	0	207	0	0	-4	
0	0	100	-16	27	4	-16	27	0	5	7	0	0	0	208	0	0	-4	
0	0	63	-12	27	2	-12	27	0	5	7	0	0	0	203	0	0	-3	
0	0	56	-10	27	2	-10	27	0	5	7	0	0	0	197	0	0	-3	
0	0	282	-14	27	12	-14	27	0	5	7	0	0	0	201	0	0	-3	
0	0	375	-18	26	-7	-18	26	0	5	7	0	0	0	208	0	0	-3	
0	0	94	-17	26	-8	-17	26	0	5	7	0	0	0	209	0	0	-3	
0	0	39	-12	26	-9	-12	26	0	5	7	0	0	0	204	0	0	-3	
0	0	66	-9	26	-10	-9	26	0	5	7	0	0	0	198	0	0	-4	
0	0	300	-12	26	-12	-12	26	0	5	7	0	0	0	197	0	0	-4	
0	0	383	-18	27	-8	-18	27	0	5	7	0	0	0	204	0	0	-4	
0	0	366	-19	27	4	-19	27	0	5	7	0	0	0	211	0	0	-4	
0	0	69	-15	28	4	-15	28	0	5	7	0	0	0	206	0	0	-3	
0	0	20	-9	28	3	-9	28	0	5	7	0	0	0	199	0	0	-3	
0	0	325	-9	27	-9	-9	27	0	5	7	0	0	0	198	0	0	-3	
0	0	362	-14	26	-9	-14	26	0	5	7	0	0	0	203	0	0	-3	
0	0	373	-16	26	-9	-16	26	0	5	7	0	0	0	210	0	0	-4	
0	0	133	-14	26	-17	-14	26	0	5	7	0	0	0	208	0	0	-5	
0	0	41	-9	26	-9	-9	26	0	5	7	0	0	0	202	0	0	-5	
0	0	54	-8	27	6	-8	27	0	5	7	0	0	0	196	0	0	-5	
0	0	335	-12	28	7	-12	28	0	5	7	0	0	0	201	0	0	-4	
0	0	380	-17	28	5	-17	28	0	5	7	0	0	0	208	0	0	-4	
0	0	224	-17	28	-55	-17	28	0	5	7	0	0	0	212	0	0	-5	
0	0	36	-12	27	-8	-12	27	0	5	7	0	0	0	207	0	0	-5	
0	0	43	-7	27	-9	-7	27	0	5	7	0	0	0	200	0	0	-5	
0	0	318	-9	27	5	-9	27	0	5	7	0	0	0	199	0	0	-5	
0	0	378	-14	28	3	-14	28	0	5	7	0	0	0	205	0	0	-5	
0	0	368	-16	28	3	-16	28	0	5	7	0	0	0	212	0	0	-4	
0	0	82	-12	27	5	-12	27	0	5	7	0	0	0	207	0	0	-4	
0	0	31	-7	27	3	-7	27	0	5	7	0	0	0	200	0	0	-4	
0	0	324	-8	26	-9	-8	26	0	5	7	0	0	0	199	0	0	-4	
0	0	376	-13	26	-8	-13	26	0	5	7	0	0	0	205	0	0	-4	
0	0	372	-15	26	-9	-15	26	0	5	7	0	0	0	211	0	0	-4	
0	0	96	-12	26	-11	-12	26	0	5	7	0	0	0	207	0	0	-5	
0	0	47	-8	27	0	-8	27	0	5	7	0	0	0	200	0	0	-5	
0	0	301	-9	27	2	-9	27	0	5	7	0	0	0	199	0	0	-4	
0	0	367	-14	28	0	-14	28	0	5	7	0	0	0	204	0	0	-4	
0	0	372	-17	27	0	-17	27	0	5	7	0	0	0	210	0	0	-4	
0	0	135	-14	27	-12	-14	27	0	5	7	0	0	0	209	0	0	-3	
0	0	46	-9	26	-7	-9	26	0	5	7	0	0	0	203	0	0	-3	
0	0	55	-8	25	-9	-8	25	0	5	7	0	0	0	197	0	0	-3	
0	0	330	-12	25	-10	-12	25	0	5	7	0	0	0	202	0	0	-4	
0	0	365	-16	25	-9	-16	25	0	5	7	0	0	0	208	0	0	-4	
0	0	103	-15	26	-11	-15	26	0	5	7	0	0	0	209	0	0	-4	
0	0	72	-10	26	-10	-10	26	0	5	7	0	0	0	205	0	0	-5	
0	0	52	-8	27	6	-8	27	0	5	7	0	0	0	199	0	0	-4	
0	0	269	-10	28	21	-10	28	0	5	7	0	0	0	197	0	0	-3	
0	0	397	-16	28	-6	-16	28	0	5	7	0	0	0	204	0	0	-3	
0	0	344	-19	27	-7	-19	27	0	5	7	0	0	0	211	0	0	-3	
0	0	136	-15	26	-20	-15	26	0	5	7	0	0	0	207	0	0	-4	
0	0	49	-11	26	-10	-11	26	0	5	7	0	0	0	201	0	0	-4	
0	0	202	-10	26	-56	-10	26	0	5	7	0	0	0	198	0	0	-5	
